point,S2id,type
point_0123,20190711T033549_20190711T033859_T49TCJ,high
point_0123,20200211T033851_20200211T034315_T49TCJ,high
point_0123,20200720T033541_20200720T033837_T49TCJ,high
point_0124,20190131T221601_20190131T221557_T60HUB,high
point_0124,20190215T221309_20190215T221543_T60HUB,high
point_0124,20190416T221609_20190416T221613_T60HUB,high
point_0124,20190620T221601_20190620T221604_T60HUB,high
point_0124,20200719T221609_20200719T221605_T60HUB,high
point_0125,20181218T034141_20181218T034137_T48TYM,high
point_0125,20190127T034021_20190127T034019_T49TBG,high
point_0125,20200416T033529_20200416T034504_T49TBG,high
point_0125,20200615T033539_20200615T034427_T49TBG,high
point_0125,20200725T033539_20200725T033537_T49TBG,high
point_0126,20190515T202849_20190515T203536_T08WNS,high
point_0126,20190609T202851_20190609T202846_T08WNS,high
point_0126,20190702T204021_20190702T204023_T08WNS,high
point_0126,20190912T203029_20190912T203028_T08WNS,high
point_0126,20200626T204021_20200626T204024_T08WNS,high
point_0127,20190611T201859_20190611T201856_T09WVM,high
point_0127,20190827T200859_20190827T201355_T09WVM,high
point_0127,20200529T202849_20200529T203207_T09WVM,high
point_0127,20200610T201901_20200610T202155_T09WVM,high
point_0127,20200628T202849_20200628T203016_T09WVM,high
point_0128,20190625T195909_20190625T195904_T09VXK,high
point_0128,20190710T195901_20190710T200422_T09VWJ,high
point_0128,20190722T194909_20190722T195557_T09VWK,high
point_0128,20200306T200301_20200306T200258_T09VXK,high
point_0128,20200619T195859_20200619T200419_T09VXK,high
point_0129,20190426T195909_20190426T200330_T09VXK,high
point_0129,20190612T194909_20190612T195244_T10VCQ,high
point_0129,20190712T194909_20190712T195307_T09VXK,high
point_0129,20190918T200101_20190918T200100_T10VCQ,high
point_0129,20200525T195901_20200525T200619_T10VCR,high
point_0130,20190531T214531_20190531T214532_T06WVB,high
point_0130,20190603T215531_20190603T215531_T06WVB,high
point_0130,20200601T213541_20200601T213535_T06WVB,high
point_0130,20200609T214529_20200609T214532_T06WVB,high
point_0130,20200627T215531_20200627T215534_T06WVB,high
point_0131,20190425T212531_20190425T212525_T06WWB,high
point_0131,20190705T214539_20190705T214538_T06WWB,high
point_0131,20200611T213541_20200611T213535_T06WWB,high
point_0131,20200613T212529_20200613T212524_T06WWB,high
point_0131,20200711T213531_20200711T213533_T06WWB,high
point_0132,20181215T065251_20181215T065254_T40QDL,high
point_0132,20181230T065259_20181230T065356_T40QDL,high
point_0132,20190414T064631_20190414T065820_T40QDL,high
point_0132,20190519T064629_20190519T065808_T40QDL,high
point_0132,20190718T064629_20190718T065501_T40QDL,high
point_0135,20181228T043209_20181228T043203_T47TLJ,high
point_0135,20190122T043101_20190122T043322_T47TLJ,high
point_0135,20190427T042709_20190427T042811_T47TLJ,high
point_0135,20190626T042709_20190626T042813_T47TLJ,high
point_0135,20200730T042709_20200730T043035_T47TLJ,high
point_0136,20190115T044131_20190115T044130_T46TEL,high
point_0136,20190629T043709_20190629T043709_T46TEL,high
point_0136,20190808T043709_20190808T044526_T46TEL,high
point_0136,20191012T043721_20191012T044322_T46TEL,high
point_0136,20200608T043711_20200608T044347_T46TEL,high
point_0137,20190106T050209_20190106T050521_T45SVV,high
point_0137,20190605T045709_20190605T050211_T45SVV,high
point_0137,20190615T045709_20190615T045858_T45SVV,high
point_0137,20190908T045701_20190908T045941_T45SVV,high
point_0137,20190928T045701_20190928T045929_T45SVV,high
point_0138,20190203T051021_20190203T051019_T44SPB,high
point_0138,20190218T050849_20190218T051729_T44SPB,high
point_0138,20200508T050701_20200508T050657_T44SPB,high
point_0138,20200523T050659_20200523T051315_T44SPB,high
point_0138,20200727T050701_20200727T051233_T44SPB,high
point_0139,20190722T044709_20190722T045537_T45RWM,high
point_0139,20190915T044701_20190915T045115_T45RWM,high
point_0139,20200222T044811_20200222T045613_T45RWM,high
point_0139,20200417T044659_20200417T045549_T45RWM,high
point_0139,20200621T044711_20200621T045324_T45RWM,high
point_0140,20190720T040549_20190720T041211_T47RLN,high
point_0140,20190814T040551_20190814T041046_T47RLN,high
point_0140,20200515T040539_20200515T041208_T47RLN,high
point_0140,20200609T040551_20200609T041053_T47RKN,high
point_0140,20200704T040549_20200704T041855_T47RLN,high
point_0141,20181226T141039_20181226T142041_T19FDE,high
point_0141,20190316T141049_20190316T142437_T19FDE,high
point_0141,20190420T141051_20190420T142048_T19FDE,high
point_0141,20191126T141051_20191126T142045_T19FDE,high
point_0141,20200419T141039_20200419T142040_T19FDE,high
point_0142,20190102T140049_20190102T141302_T19FEG,high
point_0142,20190507T140101_20190507T140621_T19FEG,high
point_0142,20190515T141059_20190515T142049_T19FEG,high
point_0142,20191128T140049_20191128T141311_T19FEG,high
point_0142,20200414T141051_20200414T142257_T19FEG,high
point_0143,20190222T142031_20190222T142804_T19GDP,high
point_0143,20190423T142041_20190423T142840_T19GDP,high
point_0143,20190428T142049_20190428T143032_T19GDP,high
point_0143,20191104T141739_20191104T142737_T19GDP,high
point_0143,20200422T141729_20200422T142243_T19GDP,high
point_0144,20181214T045209_20181214T045205_T46UEU,high
point_0144,20190702T044709_20190702T044950_T46UEU,high
point_0144,20190717T044711_20190717T044705_T46UEU,high
point_0144,20190811T044709_20190811T045213_T46UEV,high
point_0144,20191104T044941_20191104T044942_T46UEV,high
point_0145,20190508T044701_20190508T045325_T46TFT,high
point_0145,20190714T043711_20190714T044245_T46TFT,high
point_0145,20190811T044709_20190811T045213_T46TFT,high
point_0145,20190828T043709_20190828T044335_T46TFT,high
point_0145,20200325T043659_20200325T044244_T46TFT,high
point_0146,20190310T050649_20190310T050650_T45UYQ,high
point_0146,20190715T045709_20190715T045705_T45UYQ,high
point_0146,20190720T045701_20190720T045701_T45UYQ,high
point_0146,20190822T050701_20190822T050655_T46UCV,high
point_0146,20200604T045701_20200604T050011_T46UCV,high
point_0148,20180115T094329_20180115T095028_T33RUQ,high
point_0148,20180311T094031_20180311T094844_T33RUQ,high
point_0148,20181012T094029_20181012T094403_T33RUQ,high
point_0148,20181106T094201_20181106T094336_T33RUQ,high
point_0148,20200404T094029_20200404T095153_T33RUQ,high
point_0149,20181227T105441_20181227T105439_T30RVV,high
point_0149,20190327T105031_20190327T110137_T30RVV,high
point_0149,20190421T105039_20190421T105941_T30RVV,high
point_0149,20200220T105051_20200220T105429_T30RVV,high
point_0149,20200520T105031_20200520T105231_T30RVV,high
point_0150,20181227T100419_20181227T100616_T32PLC,high
point_0150,20190413T095039_20190413T100337_T32PLC,high
point_0150,20190511T100031_20190511T100931_T32PKC,high
point_0150,20190531T100031_20190531T100847_T32PKC,high
point_0150,20200716T095029_20200716T100507_T32PLC,high
point_0151,20190119T135109_20190119T140237_T20HQD,high
point_0151,20190409T135119_20190409T135934_T20HQD,high
point_0151,20190822T135111_20190822T135223_T21HTU,high
point_0151,20200319T135111_20200319T135108_T21HTU,high
point_0151,20200612T135119_20200612T135925_T20HQD,high
point_0152,20190326T141049_20190326T141445_T20HMF,high
point_0152,20190902T141049_20190902T141147_T20HMF,high
point_0152,20191231T141039_20191231T142033_T20HMF,high
point_0152,20200320T141049_20200320T141518_T20HMF,high
point_0152,20200519T141049_20200519T141502_T20HMF,high
point_0153,20190405T141049_20190405T142048_T20JPM,high
point_0153,20190709T141051_20190709T141051_T20JPM,high
point_0153,20191201T141039_20191201T142051_T20JPM,high
point_0153,20200411T140051_20200411T140833_T20JPM,high
point_0153,20200628T141049_20200628T141048_T20JPM,high
point_0154,20190326T141049_20190326T141445_T20HNJ,high
point_0154,20191113T140051_20191113T140054_T20HNJ,high
point_0154,20191231T141039_20191231T142033_T20HNJ,high
point_0154,20200120T140639_20200120T141746_T20HNJ,high
point_0154,20200201T135641_20200201T140849_T20HNJ,high
point_0155,20190225T134209_20190225T134831_T21HUA,high
point_0155,20190401T134211_20190401T134211_T21HUA,high
point_0155,20191031T135121_20191031T135115_T21HUA,high
point_0155,20200225T134211_20200225T134205_T21HUA,high
point_0155,20200508T135121_20200508T135927_T21HUA,high
point_0156,20190923T134209_20190923T134221_T21HXC,high
point_0156,20200121T134209_20200121T134512_T21HXC,high
point_0156,20200215T134201_20200215T134204_T21HXC,high
point_0156,20200306T134211_20200306T134206_T21HXC,high
point_0156,20200520T134209_20200520T135018_T21HXC,high
point_0157,20190213T135111_20190213T135453_T21JWG,high
point_0157,20190901T135111_20190901T135113_T21JWG,high
point_0157,20200208T135101_20200208T135104_T21JWF,high
point_0157,20200314T135109_20200314T135334_T21JVF,high
point_0157,20200513T135109_20200513T135451_T21JVF,high
point_0158,20190304T133219_20190304T133359_T22JBP,high
point_0158,20190327T134209_20190327T134357_T22JBP,high
point_0158,20190722T133239_20190722T133233_T22JBP,high
point_0158,20191204T133221_20191204T133222_T22JBP,high
point_0158,20200106T134211_20200106T134205_T22JBP,high
point_0159,20190718T143751_20190718T144610_T19HBV,high
point_0159,20191016T143731_20191016T144649_T18HYE,high
point_0159,20200129T143659_20200129T144449_T18HYE,high
point_0159,20200403T143721_20200403T144642_T19HBV,high
point_0159,20200607T143729_20200607T144648_T19HBV,high
point_0160,20190225T134209_20190225T134831_T21KYR,high
point_0160,20190504T135121_20190504T135717_T21KYR,high
point_0160,20191210T135111_20191210T135108_T21KYR,high
point_0160,20200311T134209_20200311T134208_T21KYR,high
point_0160,20200428T135121_20200428T135115_T21KYR,high
point_0161,20190103T133219_20190103T133222_T22KEA,high
point_0161,20190717T133231_20190717T133229_T22KEA,high
point_0161,20190722T133239_20190722T133233_T22KEA,high
point_0161,20200328T133219_20200328T133222_T22KEA,high
point_0161,20200427T133219_20200427T133219_T22KEA,high
point_0162,20190202T133229_20190202T133224_T22KEF,high
point_0162,20190602T133229_20190602T133232_T22KEF,high
point_0162,20200217T133219_20200217T133220_T22KEF,high
point_0162,20200303T133221_20200303T133220_T22KEF,high
point_0162,20200701T133231_20200701T133450_T22KEF,high
point_0163,20190125T132231_20190125T132230_T22KGC,high
point_0163,20190604T132241_20190604T132235_T22KGC,high
point_0163,20191101T132241_20191101T132236_T22KGC,high
point_0163,20191231T132231_20191231T132228_T22KGC,high
point_0163,20200130T132231_20200130T132225_T22KGC,high
point_0164,20190123T150719_20190123T150955_T18LWL,high
point_0164,20190702T150729_20190702T150729_T18LWL,high
point_0164,20190831T150729_20190831T151107_T18LWL,high
point_0164,20191030T150719_20191030T150721_T18LWL,high
point_0164,20191119T150719_20191119T150823_T18LWL,high
point_0165,20190224T145721_20190224T150622_T19LBD,high
point_0165,20190331T145729_20190331T150118_T19LBD,high
point_0165,20190917T145729_20190917T150535_T19LBD,high
point_0165,20191022T145731_20191022T150543_T19LBD,high
point_0165,20191221T145721_20191221T145719_T19LBD,high
point_0166,20190817T152649_20190817T152645_T18LTQ,high
point_0166,20190822T152641_20190822T153448_T18LTQ,high
point_0166,20190926T152639_20190926T152957_T18LTQ,high
point_0166,20200304T152639_20200304T153356_T18LTQ,high
point_0166,20200413T152639_20200413T153033_T18LTQ,high
point_0167,20181223T153619_20181223T153614_T17MPT,high
point_0167,20190216T153621_20190216T153615_T17MPT,high
point_0167,20190820T153629_20190820T154239_T17MPT,high
point_0167,20191218T153619_20191218T153750_T17MPT,high
point_0167,20200112T153611_20200112T153613_T17MPT,high
point_0168,20190216T153621_20190216T153615_T17MQU,high
point_0168,20190716T153621_20190716T153624_T17MQU,high
point_0168,20200107T153619_20200107T154047_T17MQU,high
point_0168,20200206T153619_20200206T153613_T17MQU,high
point_0168,20200211T153611_20200211T153626_T17MQU,high
point_0169,20190928T151711_20190928T151940_T18NZL,high
point_0169,20200510T151659_20200510T151702_T18NZL,high
point_0169,20200609T151709_20200609T151945_T18NZL,high
point_0169,20200714T151711_20200714T151708_T18NZL,high
point_0169,20200724T151711_20200724T151814_T18NZL,high
point_0170,20181219T150711_20181219T150711_T19NEG,high
point_0170,20190118T150721_20190118T150716_T19NEG,high
point_0170,20191114T150721_20191114T150722_T19NEG,high
point_0170,20191229T150719_20191229T150928_T19NEG,high
point_0170,20200318T150719_20200318T150718_T19NEG,high
point_0171,20190222T150719_20190222T150824_T19NCJ,high
point_0171,20191030T150719_20191030T150721_T19NCJ,high
point_0171,20191104T150721_20191104T150723_T19NCJ,high
point_0171,20191124T150721_20191124T150720_T19NCJ,high
point_0171,20191229T150719_20191229T150928_T19NCJ,high
point_0172,20181224T150719_20181224T151034_T19NCH,high
point_0172,20190222T150719_20190222T150824_T19NCG,high
point_0172,20191020T150719_20191020T150721_T19NCH,high
point_0172,20191104T150721_20191104T150723_T19NCG,high
point_0172,20200323T150721_20200323T150716_T19NCH,high
point_0173,20190326T145731_20190326T145725_T19PHK,high
point_0173,20191221T145721_20191221T145719_T19PHK,high
point_0173,20191231T145721_20191231T145720_T19PHK,high
point_0173,20200214T145719_20200214T145721_T19PHK,high
point_0173,20200320T145721_20200320T145722_T19PHK,high
point_0174,20181222T142749_20181222T142748_T20NQK,high
point_0174,20190116T142751_20190116T142749_T20NQK,high
point_0174,20191018T142759_20191018T142754_T20NQK,high
point_0174,20200225T142729_20200225T142727_T20NQK,high
point_0174,20200326T142729_20200326T142728_T20NQJ,high
point_0175,20190708T152649_20190708T152648_T17MQN,high
point_0175,20191208T153619_20191208T154047_T17MQN,high
point_0175,20200309T152641_20200309T152635_T17MQN,high
point_0175,20200523T152639_20200523T153442_T17MQN,high
point_0175,20200617T152651_20200617T152645_T17MQN,high
point_0177,20190121T164611_20190121T165611_T14QRF,high
point_0177,20190220T164321_20190220T165028_T14QRE,high
point_0177,20190620T163901_20190620T164947_T14QRE,high
point_0177,20200316T164021_20200316T165301_T15QTV,high
point_0177,20200714T163901_20200714T165359_T15QTA,high
point_0178,20181218T170711_20181218T171140_T14QNK,high
point_0178,20190601T165859_20190601T171124_T14QNK,high
point_0178,20190616T165901_20190616T171622_T14QNK,high
point_0178,20191014T170251_20191014T171535_T14QNK,high
point_0178,20191213T170711_20191213T171111_T14QNK,high
point_0179,20181216T171719_20181216T172631_T13QGC,high
point_0179,20190415T170859_20190415T172011_T13QGC,high
point_0179,20190828T170851_20190828T172350_T13QGC,high
point_0179,20200424T170851_20200424T172641_T13QGC,high
point_0179,20200726T171901_20200726T173631_T13QGC,high
point_0180,20190129T174601_20190129T174743_T12RYP,high
point_0180,20190310T174141_20190310T175052_T12RYP,high
point_0180,20190509T173911_20190509T175022_T12RYP,high
point_0180,20190817T173911_20190817T175625_T12RYP,high
point_0180,20200523T173911_20200523T175255_T12RYP,high
point_0181,20190616T165901_20190616T171622_T14RNP,high
point_0181,20190721T165859_20190721T171631_T14RNP,high
point_0181,20191024T170401_20191024T170619_T14RNP,high
point_0181,20200620T165901_20200620T170911_T14RNP,high
point_0181,20200715T165849_20200715T171429_T14RNP,high
point_0182,20190601T165859_20190601T171124_T14RQT,high
point_0182,20190914T165921_20190914T170704_T14RQT,high
point_0182,20200112T170651_20200112T170647_T14RQT,high
point_0182,20200710T165901_20200710T170849_T14RQT,high
point_0182,20200730T165901_20200730T170629_T14RQT,high
point_0183,20190121T173639_20190121T173645_T13SGT,high
point_0183,20190824T172901_20190824T173902_T13SGT,high
point_0183,20191212T173721_20191212T174209_T13SGT,high
point_0183,20200709T172901_20200709T173844_T13SGT,high
point_0183,20200724T172859_20200724T174149_T13SGT,high
point_0184,20190319T172019_20190319T172713_T14SMH,high
point_0184,20190602T171901_20190602T172737_T14SMH,high
point_0184,20190705T172901_20190705T173512_T14SMH,high
point_0184,20190915T171929_20190915T173255_T14SMH,high
point_0184,20191020T172341_20191020T173303_T14SMH,high
point_0185,20190525T170859_20190525T171218_T14TQN,high
point_0185,20190622T171901_20190622T172750_T14TQN,high
point_0185,20190724T170859_20190724T171214_T14TQN,high
point_0185,20190910T171901_20190910T172721_T14TQN,high
point_0185,20190917T170941_20190917T172023_T14TQN,high
point_0186,20190703T173909_20190703T174451_T13TGE,high
point_0186,20190812T173909_20190812T174600_T14TKK,high
point_0186,20200420T172901_20200420T173543_T14TKK,high
point_0186,20200428T173859_20200428T174651_T13TGE,high
point_0186,20200525T172859_20200525T173550_T14TKK,high
point_0187,20190723T173909_20190723T174342_T13TGL,high
point_0187,20190807T173911_20190807T174841_T13TGL,high
point_0187,20190906T173901_20190906T174836_T13TGL,high
