"id","ts_folders","ts_json","roy_folder","final_dataset"
775,TRUE,TRUE,NA,NA
776,TRUE,TRUE,NA,NA
777,TRUE,TRUE,NA,NA
778,TRUE,TRUE,NA,NA
779,FALSE,FALSE,NA,NA
780,TRUE,TRUE,NA,NA
781,TRUE,TRUE,NA,NA
782,TRUE,TRUE,NA,NA
783,TRUE,TRUE,NA,NA
784,TRUE,TRUE,NA,NA
785,TRUE,TRUE,NA,NA
786,TRUE,TRUE,NA,NA
787,TRUE,TRUE,NA,NA
788,TRUE,TRUE,NA,NA
789,TRUE,TRUE,NA,NA
790,TRUE,TRUE,NA,NA
791,TRUE,TRUE,NA,NA
792,TRUE,TRUE,NA,NA
793,TRUE,TRUE,NA,NA
794,TRUE,TRUE,NA,NA
795,TRUE,TRUE,NA,NA
796,TRUE,TRUE,NA,NA
797,TRUE,TRUE,NA,NA
798,TRUE,TRUE,NA,NA
799,FALSE,FALSE,NA,NA
800,TRUE,TRUE,NA,NA
801,TRUE,TRUE,NA,NA
802,TRUE,TRUE,NA,NA
803,TRUE,TRUE,NA,NA
804,TRUE,TRUE,NA,NA
805,TRUE,TRUE,NA,NA
806,TRUE,TRUE,NA,NA
807,TRUE,TRUE,NA,NA
808,TRUE,TRUE,NA,NA
809,TRUE,TRUE,NA,NA
810,TRUE,TRUE,NA,NA
811,TRUE,TRUE,NA,NA
812,TRUE,TRUE,NA,NA
813,TRUE,TRUE,NA,NA
814,TRUE,TRUE,NA,NA
815,TRUE,TRUE,NA,NA
816,TRUE,TRUE,NA,NA
817,TRUE,TRUE,NA,NA
818,TRUE,TRUE,NA,NA
819,TRUE,TRUE,NA,NA
820,TRUE,TRUE,NA,NA
821,TRUE,TRUE,NA,NA
822,TRUE,TRUE,NA,NA
823,TRUE,TRUE,NA,NA
824,TRUE,TRUE,NA,NA
825,TRUE,TRUE,NA,NA
826,TRUE,TRUE,NA,NA
827,TRUE,TRUE,NA,NA
828,TRUE,TRUE,NA,NA
829,TRUE,TRUE,NA,NA
830,TRUE,TRUE,NA,NA
831,TRUE,TRUE,NA,NA
832,TRUE,TRUE,NA,NA
833,TRUE,TRUE,NA,NA
834,TRUE,TRUE,NA,NA
835,TRUE,TRUE,NA,NA
836,TRUE,TRUE,NA,NA
837,TRUE,TRUE,NA,NA
838,TRUE,TRUE,NA,NA
839,TRUE,TRUE,NA,NA
840,TRUE,TRUE,NA,NA
841,TRUE,TRUE,NA,NA
842,TRUE,TRUE,NA,NA
843,TRUE,TRUE,NA,NA
844,TRUE,TRUE,NA,NA
845,TRUE,TRUE,NA,NA
846,TRUE,TRUE,NA,NA
847,TRUE,TRUE,NA,NA
848,TRUE,TRUE,NA,NA
849,TRUE,TRUE,NA,NA
850,TRUE,TRUE,NA,NA
851,FALSE,FALSE,NA,NA
852,TRUE,TRUE,NA,NA
853,TRUE,TRUE,NA,NA
854,TRUE,TRUE,NA,NA
855,TRUE,TRUE,NA,NA
856,TRUE,TRUE,NA,NA
857,TRUE,TRUE,NA,NA
858,TRUE,TRUE,NA,NA
859,TRUE,TRUE,NA,NA
860,TRUE,TRUE,NA,NA
861,TRUE,TRUE,NA,NA
862,TRUE,TRUE,NA,NA
863,FALSE,FALSE,NA,NA
864,TRUE,TRUE,NA,NA
865,TRUE,TRUE,NA,NA
866,TRUE,TRUE,NA,NA
867,TRUE,TRUE,NA,NA
868,TRUE,TRUE,NA,NA
869,FALSE,FALSE,NA,NA
870,TRUE,TRUE,NA,NA
871,TRUE,TRUE,NA,NA
872,TRUE,TRUE,NA,NA
873,TRUE,TRUE,NA,NA
874,TRUE,TRUE,NA,NA
875,TRUE,TRUE,NA,NA
876,TRUE,TRUE,NA,NA
877,TRUE,TRUE,NA,NA
878,TRUE,TRUE,NA,NA
879,TRUE,TRUE,NA,NA
880,TRUE,TRUE,NA,NA
881,TRUE,TRUE,NA,NA
882,TRUE,TRUE,NA,NA
883,FALSE,FALSE,NA,NA
884,TRUE,TRUE,NA,NA
885,TRUE,TRUE,NA,NA
886,TRUE,TRUE,NA,NA
887,TRUE,TRUE,NA,NA
888,FALSE,FALSE,NA,NA
889,FALSE,FALSE,NA,NA
890,TRUE,TRUE,NA,NA
891,TRUE,TRUE,NA,NA
892,TRUE,TRUE,NA,NA
893,FALSE,FALSE,NA,NA
894,TRUE,TRUE,NA,NA
895,TRUE,TRUE,NA,NA
896,TRUE,TRUE,NA,NA
897,TRUE,TRUE,NA,NA
898,TRUE,TRUE,NA,NA
899,FALSE,FALSE,NA,NA
900,TRUE,TRUE,NA,NA
901,FALSE,FALSE,NA,NA
902,TRUE,TRUE,NA,NA
903,TRUE,TRUE,NA,NA
904,TRUE,TRUE,NA,NA
905,TRUE,TRUE,NA,NA
906,TRUE,TRUE,NA,NA
907,TRUE,TRUE,NA,NA
908,TRUE,TRUE,NA,NA
909,TRUE,TRUE,NA,NA
910,TRUE,TRUE,NA,NA
911,TRUE,TRUE,NA,NA
912,TRUE,TRUE,NA,NA
913,TRUE,TRUE,NA,NA
914,TRUE,TRUE,NA,NA
915,TRUE,TRUE,NA,NA
916,TRUE,TRUE,NA,NA
917,TRUE,TRUE,NA,NA
918,TRUE,TRUE,NA,NA
919,TRUE,TRUE,NA,NA
920,TRUE,TRUE,NA,NA
921,FALSE,FALSE,NA,NA
922,TRUE,TRUE,NA,NA
923,TRUE,TRUE,NA,NA
924,TRUE,TRUE,NA,NA
925,FALSE,FALSE,NA,NA
926,FALSE,FALSE,NA,NA
927,TRUE,TRUE,NA,NA
928,TRUE,TRUE,NA,NA
929,TRUE,TRUE,NA,NA
930,TRUE,TRUE,NA,NA
931,TRUE,TRUE,NA,NA
932,TRUE,TRUE,NA,NA
933,TRUE,TRUE,NA,NA
934,TRUE,TRUE,NA,NA
935,TRUE,TRUE,NA,NA
936,TRUE,TRUE,NA,NA
937,TRUE,TRUE,NA,NA
938,FALSE,FALSE,NA,NA
939,TRUE,TRUE,NA,NA
940,TRUE,TRUE,NA,NA
941,TRUE,TRUE,NA,NA
942,TRUE,TRUE,NA,NA
943,TRUE,TRUE,NA,NA
944,TRUE,TRUE,NA,NA
945,TRUE,TRUE,NA,NA
946,TRUE,TRUE,NA,NA
947,TRUE,TRUE,NA,NA
948,TRUE,TRUE,NA,NA
949,TRUE,TRUE,NA,NA
950,TRUE,TRUE,NA,NA
951,TRUE,TRUE,NA,NA
952,TRUE,TRUE,NA,NA
953,TRUE,TRUE,NA,NA
954,TRUE,TRUE,NA,NA
955,TRUE,TRUE,NA,NA
956,TRUE,TRUE,NA,NA
957,TRUE,TRUE,NA,NA
958,FALSE,FALSE,NA,NA
959,TRUE,TRUE,NA,NA
960,TRUE,TRUE,NA,NA
961,TRUE,TRUE,NA,NA
962,TRUE,TRUE,NA,NA
963,TRUE,TRUE,NA,NA
964,TRUE,TRUE,NA,NA
965,FALSE,FALSE,NA,NA
966,TRUE,TRUE,NA,NA
967,TRUE,TRUE,NA,NA
968,FALSE,FALSE,NA,NA
969,FALSE,FALSE,NA,NA
970,TRUE,TRUE,NA,NA
971,TRUE,TRUE,NA,NA
972,TRUE,TRUE,NA,NA
973,TRUE,TRUE,NA,NA
974,TRUE,TRUE,NA,NA
975,TRUE,TRUE,NA,NA
976,TRUE,TRUE,NA,NA
977,TRUE,TRUE,NA,NA
978,TRUE,TRUE,NA,NA
979,TRUE,TRUE,NA,NA
980,TRUE,TRUE,NA,NA
981,FALSE,FALSE,NA,NA
982,TRUE,TRUE,NA,NA
983,TRUE,TRUE,NA,NA
984,TRUE,TRUE,NA,NA
985,TRUE,TRUE,NA,NA
986,TRUE,TRUE,NA,NA
987,TRUE,TRUE,NA,NA
988,TRUE,TRUE,NA,NA
989,TRUE,TRUE,NA,NA
990,TRUE,TRUE,NA,NA
991,TRUE,TRUE,NA,NA
992,TRUE,TRUE,NA,NA
993,TRUE,TRUE,NA,NA
994,TRUE,TRUE,NA,NA
995,TRUE,TRUE,NA,NA
996,FALSE,FALSE,NA,NA
997,TRUE,TRUE,NA,NA
998,TRUE,TRUE,NA,NA
999,TRUE,TRUE,NA,NA
1000,TRUE,TRUE,NA,NA
1001,TRUE,TRUE,NA,NA
1002,TRUE,TRUE,NA,NA
1003,TRUE,TRUE,NA,NA
1004,TRUE,TRUE,NA,NA
1005,TRUE,TRUE,NA,NA
1006,TRUE,TRUE,NA,NA
1007,TRUE,TRUE,NA,NA
1008,TRUE,TRUE,NA,NA
1009,TRUE,TRUE,NA,NA
1010,TRUE,TRUE,NA,NA
1011,TRUE,TRUE,NA,NA
1012,TRUE,TRUE,NA,NA
1013,TRUE,TRUE,NA,NA
1014,TRUE,TRUE,NA,NA
1015,TRUE,TRUE,NA,NA
1016,TRUE,TRUE,NA,NA
1017,TRUE,TRUE,NA,NA
1018,TRUE,TRUE,NA,NA
1019,TRUE,TRUE,NA,NA
1020,TRUE,TRUE,NA,NA
1021,TRUE,TRUE,NA,NA
1022,TRUE,TRUE,NA,NA
1023,TRUE,TRUE,NA,NA
1024,TRUE,TRUE,NA,NA
1025,TRUE,TRUE,NA,NA
1026,TRUE,TRUE,NA,NA
1027,TRUE,TRUE,NA,NA
1028,TRUE,TRUE,NA,NA
1029,TRUE,TRUE,NA,NA
1030,TRUE,TRUE,NA,NA
1031,TRUE,TRUE,NA,NA
1032,TRUE,TRUE,NA,NA
1033,TRUE,TRUE,NA,NA
1034,TRUE,TRUE,NA,NA
1035,TRUE,TRUE,NA,NA
1036,TRUE,TRUE,NA,NA
1037,TRUE,TRUE,NA,NA
1038,TRUE,TRUE,NA,NA
1039,TRUE,TRUE,NA,NA
1040,TRUE,TRUE,NA,NA
1041,TRUE,TRUE,NA,NA
1042,TRUE,TRUE,NA,NA
1043,TRUE,TRUE,NA,NA
1044,TRUE,TRUE,NA,NA
1045,TRUE,TRUE,NA,NA
1046,TRUE,TRUE,NA,NA
1047,TRUE,TRUE,NA,NA
1048,TRUE,TRUE,NA,NA
1049,TRUE,TRUE,NA,NA
1050,TRUE,TRUE,NA,NA
1051,TRUE,TRUE,NA,NA
1052,TRUE,TRUE,NA,NA
1053,TRUE,TRUE,NA,NA
1054,TRUE,TRUE,NA,NA
1055,TRUE,TRUE,NA,NA
1056,TRUE,TRUE,NA,NA
1057,TRUE,TRUE,NA,NA
1058,TRUE,TRUE,NA,NA
1059,TRUE,TRUE,NA,NA
1060,TRUE,TRUE,NA,NA
1061,TRUE,TRUE,NA,NA
1062,TRUE,TRUE,NA,NA
1063,TRUE,TRUE,NA,NA
1064,TRUE,TRUE,NA,NA
1065,TRUE,TRUE,NA,NA
1066,TRUE,TRUE,NA,NA
1067,TRUE,TRUE,NA,NA
1068,TRUE,TRUE,NA,NA
1069,TRUE,TRUE,NA,NA
1070,TRUE,TRUE,NA,NA
1071,TRUE,TRUE,NA,NA
1072,TRUE,TRUE,NA,NA
1073,TRUE,TRUE,NA,NA
1074,FALSE,FALSE,NA,NA
1075,FALSE,FALSE,NA,NA
1076,TRUE,TRUE,NA,NA
1077,TRUE,TRUE,NA,NA
1078,TRUE,TRUE,NA,NA
1079,TRUE,TRUE,NA,NA
1080,TRUE,TRUE,NA,NA
1081,TRUE,TRUE,NA,NA
1082,TRUE,TRUE,NA,NA
1083,TRUE,TRUE,NA,NA
1084,TRUE,TRUE,NA,NA
1085,TRUE,TRUE,NA,NA
1086,TRUE,TRUE,NA,NA
1087,TRUE,TRUE,NA,NA
1088,TRUE,TRUE,NA,NA
1089,TRUE,TRUE,NA,NA
1090,TRUE,TRUE,NA,NA
1091,TRUE,TRUE,NA,NA
1092,TRUE,TRUE,NA,NA
1093,TRUE,TRUE,NA,NA
1094,TRUE,TRUE,NA,NA
1095,TRUE,TRUE,NA,NA
1096,TRUE,TRUE,NA,NA
1097,TRUE,TRUE,NA,NA
1098,TRUE,TRUE,NA,NA
1099,TRUE,TRUE,NA,NA
1100,FALSE,FALSE,NA,NA
1101,TRUE,TRUE,NA,NA
1102,TRUE,TRUE,NA,NA
1103,TRUE,TRUE,NA,NA
1104,TRUE,TRUE,NA,NA
1105,TRUE,TRUE,NA,NA
1106,TRUE,TRUE,NA,NA
1107,FALSE,FALSE,NA,NA
1108,TRUE,TRUE,NA,NA
1109,TRUE,TRUE,NA,NA
1110,FALSE,FALSE,NA,NA
1111,TRUE,TRUE,NA,NA
1112,TRUE,TRUE,NA,NA
1113,TRUE,TRUE,NA,NA
1114,TRUE,TRUE,NA,NA
1115,TRUE,TRUE,NA,NA
1116,FALSE,FALSE,NA,NA
1117,TRUE,TRUE,NA,NA
1118,TRUE,TRUE,NA,NA
1119,TRUE,TRUE,NA,NA
1120,FALSE,FALSE,NA,NA
1121,TRUE,TRUE,NA,NA
1122,FALSE,FALSE,NA,NA
1123,TRUE,TRUE,NA,NA
1124,TRUE,TRUE,NA,NA
1125,TRUE,TRUE,NA,NA
1126,TRUE,TRUE,NA,NA
1127,FALSE,FALSE,NA,NA
1128,TRUE,TRUE,NA,NA
1129,TRUE,TRUE,NA,NA
1130,TRUE,TRUE,NA,NA
1131,FALSE,FALSE,NA,NA
1132,TRUE,TRUE,NA,NA
1133,TRUE,TRUE,NA,NA
1134,FALSE,FALSE,NA,NA
1135,FALSE,FALSE,NA,NA
1136,TRUE,TRUE,NA,NA
1137,TRUE,TRUE,NA,NA
1138,FALSE,FALSE,NA,NA
1139,TRUE,TRUE,NA,NA
1140,TRUE,TRUE,NA,NA
1141,TRUE,TRUE,NA,NA
1142,FALSE,FALSE,NA,NA
1143,TRUE,TRUE,NA,NA
1144,TRUE,TRUE,NA,NA
1145,TRUE,TRUE,NA,NA
1146,TRUE,TRUE,NA,NA
1147,TRUE,TRUE,NA,NA
1148,TRUE,TRUE,NA,NA
1149,TRUE,TRUE,NA,NA
1150,FALSE,FALSE,NA,NA
1151,TRUE,TRUE,NA,NA
1152,TRUE,TRUE,NA,NA
1153,TRUE,TRUE,NA,NA
1154,TRUE,TRUE,NA,NA
1155,TRUE,TRUE,NA,NA
1156,TRUE,TRUE,NA,NA
1157,TRUE,TRUE,NA,NA
1158,TRUE,TRUE,NA,NA
1159,TRUE,TRUE,NA,NA
1160,TRUE,TRUE,NA,NA
1161,TRUE,TRUE,NA,NA
1162,TRUE,TRUE,NA,NA
1163,TRUE,TRUE,NA,NA
1164,TRUE,TRUE,NA,NA
1165,FALSE,FALSE,NA,NA
1166,TRUE,TRUE,NA,NA
1167,TRUE,TRUE,NA,NA
1168,TRUE,TRUE,NA,NA
1169,TRUE,TRUE,NA,NA
1170,TRUE,TRUE,NA,NA
1171,FALSE,FALSE,NA,NA
1172,FALSE,FALSE,NA,NA
1173,TRUE,TRUE,NA,NA
1174,TRUE,TRUE,NA,NA
1175,TRUE,TRUE,NA,NA
1176,TRUE,TRUE,NA,NA
1177,FALSE,FALSE,NA,NA
1178,TRUE,TRUE,NA,NA
1179,TRUE,TRUE,NA,NA
1180,TRUE,TRUE,NA,NA
1181,TRUE,TRUE,NA,NA
1182,TRUE,TRUE,NA,NA
1183,TRUE,TRUE,NA,NA
1184,FALSE,FALSE,NA,NA
1185,FALSE,FALSE,NA,NA
1186,FALSE,FALSE,NA,NA
1187,FALSE,FALSE,NA,NA
1188,FALSE,FALSE,NA,NA
1189,FALSE,FALSE,NA,NA
1190,TRUE,TRUE,NA,NA
1191,TRUE,TRUE,NA,NA
1192,TRUE,TRUE,NA,NA
1193,TRUE,TRUE,NA,NA
1194,FALSE,FALSE,NA,NA
1195,TRUE,TRUE,NA,NA
1196,FALSE,FALSE,NA,NA
1197,TRUE,TRUE,NA,NA
1198,TRUE,TRUE,NA,NA
1199,TRUE,TRUE,NA,NA
1200,TRUE,TRUE,NA,NA
1201,FALSE,FALSE,NA,NA
1202,TRUE,TRUE,NA,NA
1203,TRUE,TRUE,NA,NA
1204,TRUE,TRUE,NA,NA
1205,TRUE,TRUE,NA,NA
1206,TRUE,TRUE,NA,NA
1207,TRUE,TRUE,NA,NA
1208,TRUE,TRUE,NA,NA
1209,TRUE,TRUE,NA,NA
1210,FALSE,FALSE,NA,NA
1211,FALSE,FALSE,NA,NA
1212,TRUE,TRUE,NA,NA
1213,TRUE,TRUE,NA,NA
1214,TRUE,TRUE,NA,NA
1215,FALSE,FALSE,NA,NA
1216,TRUE,TRUE,NA,NA
1217,TRUE,TRUE,NA,NA
1218,TRUE,TRUE,NA,NA
1219,TRUE,TRUE,NA,NA
1220,TRUE,TRUE,NA,NA
1221,TRUE,TRUE,NA,NA
1222,TRUE,TRUE,NA,NA
1223,TRUE,TRUE,NA,NA
1224,TRUE,TRUE,NA,NA
1225,TRUE,TRUE,NA,NA
1226,TRUE,TRUE,NA,NA
1227,TRUE,TRUE,NA,NA
1228,TRUE,TRUE,NA,NA
1229,TRUE,TRUE,NA,NA
1230,TRUE,TRUE,NA,NA
1231,TRUE,TRUE,NA,NA
1232,TRUE,TRUE,NA,NA
1233,TRUE,TRUE,NA,NA
1234,TRUE,TRUE,NA,NA
1235,TRUE,TRUE,NA,NA
1236,TRUE,TRUE,NA,NA
1237,TRUE,TRUE,NA,NA
1238,TRUE,TRUE,NA,NA
1239,TRUE,TRUE,NA,NA
1240,TRUE,TRUE,NA,NA
1241,TRUE,TRUE,NA,NA
1242,TRUE,TRUE,NA,NA
1243,TRUE,TRUE,NA,NA
1244,TRUE,TRUE,NA,NA
1245,TRUE,TRUE,NA,NA
1246,TRUE,TRUE,NA,NA
1247,TRUE,TRUE,NA,NA
1248,TRUE,TRUE,NA,NA
1249,TRUE,TRUE,NA,NA
1250,TRUE,TRUE,NA,NA
1251,TRUE,TRUE,NA,NA
1252,TRUE,TRUE,NA,NA
1253,TRUE,TRUE,NA,NA
1254,TRUE,TRUE,NA,NA
1255,TRUE,TRUE,NA,NA
1256,TRUE,TRUE,NA,NA
1257,TRUE,TRUE,NA,NA
1258,TRUE,TRUE,NA,NA
1259,TRUE,TRUE,NA,NA
1260,TRUE,TRUE,NA,NA
1261,TRUE,TRUE,NA,NA
1262,TRUE,TRUE,NA,NA
1263,TRUE,TRUE,NA,NA
1264,TRUE,TRUE,NA,NA
1265,TRUE,TRUE,NA,NA
1266,TRUE,TRUE,NA,NA
1267,FALSE,FALSE,NA,NA
1268,TRUE,TRUE,NA,NA
1269,TRUE,TRUE,NA,NA
1270,TRUE,TRUE,NA,NA
1271,TRUE,TRUE,NA,NA
1272,TRUE,TRUE,NA,NA
1273,TRUE,TRUE,NA,NA
1274,TRUE,TRUE,NA,NA
1275,TRUE,TRUE,NA,NA
1276,TRUE,TRUE,NA,NA
1277,TRUE,TRUE,NA,NA
1278,TRUE,TRUE,NA,NA
1279,TRUE,TRUE,NA,NA
1280,TRUE,TRUE,NA,NA
1281,TRUE,TRUE,NA,NA
1282,TRUE,TRUE,NA,NA
1283,FALSE,FALSE,NA,NA
1284,TRUE,TRUE,NA,NA
1285,FALSE,FALSE,NA,NA
1286,FALSE,FALSE,NA,NA
1287,TRUE,TRUE,NA,NA
1288,FALSE,FALSE,NA,NA
1289,FALSE,FALSE,NA,NA
1290,TRUE,TRUE,NA,NA
1291,FALSE,FALSE,NA,NA
1292,FALSE,FALSE,NA,NA
1293,TRUE,TRUE,NA,NA
1294,TRUE,TRUE,NA,NA
1295,TRUE,TRUE,NA,NA
1296,TRUE,TRUE,NA,NA
1297,TRUE,TRUE,NA,NA
1298,TRUE,TRUE,NA,NA
1299,TRUE,TRUE,NA,NA
1300,TRUE,TRUE,NA,NA
1301,TRUE,TRUE,NA,NA
1302,TRUE,TRUE,NA,NA
1303,TRUE,TRUE,NA,NA
1304,TRUE,TRUE,NA,NA
1305,TRUE,TRUE,NA,NA
1306,TRUE,TRUE,NA,NA
1307,TRUE,TRUE,NA,NA
1308,TRUE,TRUE,NA,NA
1309,TRUE,TRUE,NA,NA
1310,TRUE,TRUE,NA,NA
1311,TRUE,TRUE,NA,NA
1312,TRUE,TRUE,NA,NA
1313,TRUE,TRUE,NA,NA
1314,TRUE,TRUE,NA,NA
1315,TRUE,TRUE,NA,NA
1316,TRUE,TRUE,NA,NA
1317,TRUE,TRUE,NA,NA
1318,TRUE,TRUE,NA,NA
1319,TRUE,TRUE,NA,NA
1320,TRUE,TRUE,NA,NA
1321,TRUE,TRUE,NA,NA
1322,TRUE,TRUE,NA,NA
1323,TRUE,TRUE,NA,NA
1324,TRUE,TRUE,NA,NA
1325,TRUE,TRUE,NA,NA
1326,TRUE,TRUE,NA,NA
1327,TRUE,TRUE,NA,NA
1328,TRUE,TRUE,NA,NA
1329,TRUE,TRUE,NA,NA
1330,TRUE,TRUE,NA,NA
1331,TRUE,TRUE,NA,NA
1332,TRUE,TRUE,NA,NA
1333,TRUE,TRUE,NA,NA
1334,TRUE,TRUE,NA,NA
1335,TRUE,TRUE,NA,NA
1336,TRUE,TRUE,NA,NA
1337,TRUE,TRUE,NA,NA
1338,TRUE,TRUE,NA,NA
1339,TRUE,TRUE,NA,NA
1340,TRUE,TRUE,NA,NA
1341,TRUE,TRUE,NA,NA
1342,TRUE,TRUE,NA,NA
1343,FALSE,FALSE,NA,NA
1344,FALSE,FALSE,NA,NA
1345,FALSE,FALSE,NA,NA
1346,TRUE,TRUE,NA,NA
1347,TRUE,TRUE,NA,NA
1348,TRUE,TRUE,NA,NA
1349,TRUE,TRUE,NA,NA
1350,TRUE,TRUE,NA,NA
1351,TRUE,TRUE,NA,NA
1352,TRUE,TRUE,NA,NA
1353,TRUE,TRUE,NA,NA
1354,TRUE,TRUE,NA,NA
1355,TRUE,TRUE,NA,NA
1356,TRUE,TRUE,NA,NA
1357,TRUE,TRUE,NA,NA
1358,TRUE,TRUE,NA,NA
1359,TRUE,TRUE,NA,NA
1360,TRUE,TRUE,NA,NA
1361,TRUE,TRUE,NA,NA
1362,TRUE,TRUE,NA,NA
1363,FALSE,FALSE,NA,NA
1364,TRUE,TRUE,NA,NA
1365,TRUE,TRUE,NA,NA
1366,TRUE,TRUE,NA,NA
1367,TRUE,TRUE,NA,NA
1368,TRUE,TRUE,NA,NA
1369,TRUE,TRUE,NA,NA
1370,TRUE,TRUE,NA,NA
1371,TRUE,TRUE,NA,NA
1372,TRUE,TRUE,NA,NA
1373,TRUE,TRUE,NA,NA
1374,TRUE,TRUE,NA,NA
1375,FALSE,FALSE,NA,NA
1376,TRUE,TRUE,NA,NA
1377,TRUE,TRUE,NA,NA
1378,TRUE,TRUE,NA,NA
1379,TRUE,TRUE,NA,NA
1380,TRUE,TRUE,NA,NA
1381,TRUE,TRUE,NA,NA
1382,TRUE,TRUE,NA,NA
1383,TRUE,TRUE,NA,NA
1384,TRUE,TRUE,NA,NA
1385,TRUE,TRUE,NA,NA
1386,TRUE,TRUE,NA,NA
1387,TRUE,TRUE,NA,NA
1388,TRUE,TRUE,NA,NA
1389,TRUE,TRUE,NA,NA
1390,TRUE,TRUE,NA,NA
1391,TRUE,TRUE,NA,NA
1392,TRUE,TRUE,NA,NA
1393,TRUE,TRUE,NA,NA
1394,TRUE,TRUE,NA,NA
1395,TRUE,TRUE,NA,NA
1396,FALSE,FALSE,NA,NA
1397,TRUE,TRUE,NA,NA
1398,TRUE,TRUE,NA,NA
1399,TRUE,TRUE,NA,NA
1400,TRUE,TRUE,NA,NA
1401,TRUE,TRUE,NA,NA
1402,TRUE,TRUE,NA,NA
1403,TRUE,TRUE,NA,NA
1404,TRUE,TRUE,NA,NA
1405,TRUE,TRUE,NA,NA
1406,TRUE,TRUE,NA,NA
1407,TRUE,TRUE,NA,NA
1408,TRUE,TRUE,NA,NA
1409,TRUE,TRUE,NA,NA
1410,TRUE,TRUE,NA,NA
1411,TRUE,TRUE,NA,NA
1412,TRUE,TRUE,NA,NA
1413,TRUE,TRUE,NA,NA
1414,TRUE,TRUE,NA,NA
1415,TRUE,TRUE,NA,NA
1416,TRUE,TRUE,NA,NA
1417,TRUE,TRUE,NA,NA
1418,TRUE,TRUE,NA,NA
1419,TRUE,TRUE,NA,NA
1420,TRUE,TRUE,NA,NA
1421,TRUE,TRUE,NA,NA
1422,TRUE,TRUE,NA,NA
1423,TRUE,TRUE,NA,NA
1424,TRUE,TRUE,NA,NA
1425,TRUE,TRUE,NA,NA
1426,TRUE,TRUE,NA,NA
1427,TRUE,TRUE,NA,NA
1428,TRUE,TRUE,NA,NA
1429,TRUE,TRUE,NA,NA
1430,TRUE,TRUE,NA,NA
1431,TRUE,TRUE,NA,NA
1432,TRUE,TRUE,NA,NA
1433,TRUE,TRUE,NA,NA
1434,TRUE,TRUE,NA,NA
1435,TRUE,TRUE,NA,NA
1436,TRUE,TRUE,NA,NA
1437,TRUE,TRUE,NA,NA
1438,TRUE,TRUE,NA,NA
1439,TRUE,TRUE,NA,NA
1440,TRUE,TRUE,NA,NA
1441,FALSE,FALSE,NA,NA
1442,FALSE,FALSE,NA,NA
1443,TRUE,TRUE,NA,NA
1444,TRUE,TRUE,NA,NA
1445,TRUE,TRUE,NA,NA
1446,TRUE,TRUE,NA,NA
1447,TRUE,TRUE,NA,NA
1448,TRUE,TRUE,NA,NA
1449,TRUE,TRUE,NA,NA
1450,FALSE,FALSE,NA,NA
1451,TRUE,TRUE,NA,NA
1452,TRUE,FALSE,NA,NA
1453,TRUE,TRUE,NA,NA
1454,TRUE,TRUE,NA,NA
1455,TRUE,TRUE,NA,NA
1456,TRUE,TRUE,NA,NA
1457,TRUE,FALSE,NA,NA
1458,TRUE,TRUE,NA,NA
1459,TRUE,TRUE,NA,NA
1460,FALSE,TRUE,NA,NA
1461,TRUE,TRUE,NA,NA
1462,TRUE,TRUE,NA,NA
1463,TRUE,TRUE,NA,NA
1464,TRUE,TRUE,NA,NA
1465,TRUE,TRUE,NA,NA
1466,TRUE,TRUE,NA,NA
1467,TRUE,TRUE,NA,NA
1468,TRUE,TRUE,NA,NA
1469,TRUE,TRUE,NA,NA
1470,TRUE,FALSE,NA,NA
1471,TRUE,TRUE,NA,NA
1472,TRUE,TRUE,NA,NA
1473,TRUE,TRUE,NA,NA
1474,TRUE,TRUE,NA,NA
1475,TRUE,TRUE,NA,NA
1476,TRUE,TRUE,NA,NA
1477,FALSE,TRUE,NA,NA
1478,TRUE,FALSE,NA,NA
1479,TRUE,TRUE,NA,NA
1480,FALSE,TRUE,NA,NA
1481,FALSE,TRUE,NA,NA
1482,TRUE,TRUE,NA,NA
1483,TRUE,FALSE,NA,NA
1484,FALSE,TRUE,NA,NA
1485,FALSE,TRUE,NA,NA
1486,TRUE,TRUE,NA,NA
1487,FALSE,TRUE,NA,NA
1488,FALSE,TRUE,NA,NA
1489,TRUE,TRUE,NA,NA
1490,TRUE,TRUE,NA,NA
1491,TRUE,TRUE,NA,NA
1492,TRUE,FALSE,NA,NA
1493,TRUE,TRUE,NA,NA
1494,TRUE,TRUE,NA,NA
1495,TRUE,TRUE,NA,NA
1496,TRUE,FALSE,NA,NA
1497,TRUE,TRUE,NA,NA
1498,TRUE,FALSE,NA,NA
1499,TRUE,TRUE,NA,NA
1500,TRUE,FALSE,NA,NA
1501,TRUE,FALSE,NA,NA
1502,TRUE,TRUE,NA,NA
1503,TRUE,TRUE,NA,NA
1504,TRUE,TRUE,NA,NA
1505,TRUE,TRUE,NA,NA
1506,TRUE,TRUE,NA,NA
1507,TRUE,TRUE,NA,NA
1508,TRUE,TRUE,NA,NA
1509,TRUE,TRUE,NA,NA
1510,TRUE,TRUE,NA,NA
1511,TRUE,FALSE,NA,NA
1512,TRUE,FALSE,NA,NA
1513,TRUE,TRUE,NA,NA
1514,FALSE,FALSE,NA,NA
1515,TRUE,FALSE,NA,NA
1516,TRUE,TRUE,NA,NA
1517,TRUE,TRUE,NA,NA
1518,TRUE,FALSE,NA,NA
1519,TRUE,TRUE,NA,NA
1520,TRUE,FALSE,NA,NA
1521,TRUE,TRUE,NA,NA
